Word,Positivity,Negativity,Objectivity
पुराना।,0.0693359375,0.02734375,0.9033203125
सफल,0.0,0.0625,0.9375
बैक-टू-बैक,0.0,0.375,0.625
लगातार,0.0625,0.09375,0.84375
उल्लिखित,0.0,0.0,1.0
अगला,0.0,0.03125,0.96875
इन लाइन (_ L),0.0,0.0,1.0
अभूतपूर्व,0.0,0.0,1.0
अप्रकाशित,0.0,0.625,0.375
समझ में नहीं आता,0.0,0.125,0.875
प्रसवपूर्व,0.0,0.125,0.875
एंटीपार्टम,0.0,0.125,0.875
प्रसवकालीन,0.0,0.0,1.0
प्रसवोत्तर,0.0,0.125,0.875
प्रीप्रैंडियल,0.0,0.0,1.0
पोस्टप्रैंडियल,0.0,0.0,1.0
युद्ध से पहले,0.0,0.0,1.0
युद्ध के बाद,0.0,0.0,1.0
प्रतिगामी,0.001953125,0.13330078125,0.86474609375
एंटेरोग्रेड,0.0,0.125,0.875
एंटीमेरिडियन,0.0,0.0,1.0
एंटे मेरिडियम (_ m),0.0,0.0,1.0
ए. एम.,0.0,0.0,1.0
पोस्टमेरिडियन,0.0,0.0,1.0
पोस्ट मेरिडियम (_ m),0.0,0.0,1.0
पी. एम.,0.0,0.0,1.0
सामने की ओर,0.0,0.0625,0.9375
प्रीफ्रंटल,0.0,0.0,1.0
हिंद,0.0,0.0625,0.9375
बाधा,0.0,0.046875,0.953125
कौडल,0.0,0.03125,0.96875
पीछे हटना,0.0,0.25,0.75
डोर्सोवेंट्रल,0.0,0.0,1.0
अपील योग्य,0.5,0.0,0.5
नापसंद करने योग्य नहीं,0.0,0.5,0.5
संलग्न,0.0,0.0,1.0
भूख लगती है।,0.5,0.25,0.25
मुँह से पानी आना,0.625,0.25,0.125
स्वादिष्ट।,0.1533203125,0.048828125,0.7978515625
नापसंद करने वाला,0.0,0.75,0.25
ऑफिश,0.125,0.625,0.25
गतिरोध,0.125,0.625,0.25
उपयुक्त,0.22265625,0.1328125,0.64453125
श्रेणी-उपयुक्त,0.0,0.0,1.0
पट,0.080078125,0.005859375,0.9140625
उचित,0.375,0.0,0.625
अनुचित,0.0703125,0.5234375,0.40625
अनुपयुक्त,0.0625,0.75,0.1875
देय,0.091796875,0.03515625,0.873046875
कॉल करने योग्य,0.0,0.0,1.0
इकट्ठा करें,0.0,0.0,1.0
कोड,0.0625,0.0390625,0.8984375
एकत्र करने योग्य,0.1875,0.1875,0.625
अपराधी।,0.046875,0.171875,0.78125
देर हो चुकी है।,0.0,0.25,0.75
प्राप्त करने योग्य,0.0,0.0,1.0
जेब से बाहर,0.0,0.0,1.0
चुकाने योग्य,0.0,0.0,1.0
ए. पी. टी.,0.21875,0.40625,0.375
प्रासंगिक,0.375,0.125,0.5
स्थान से बाहर (_ o),0.0625,0.4375,0.5
ए प्राथमिकता (_ p),0.0625,0.0625,0.875
ए पोस्टरीओरी (_ P),0.0625,0.03125,0.90625
अप्टेरल,0.0,0.3125,0.6875
एम्फीप्रोस्टिलर,0.375,0.0,0.625
एम्फीप्रोस्टाइल,0.375,0.0,0.625
एम्फिस्टिलर,0.1875,0.0,0.8125
पोर्टिकोड,0.375,0.0,0.625
प्रोस्टाइल,0.375,0.0,0.625
छद्म शैली,0.375,0.0,0.625
परिधीय,0.0,0.0,1.0
मोनोप्टेरल,0.0,0.0,1.0
पेरिस्टिलर,0.0,0.0,1.0
स्यूडोपेरिप्टेरल,0.0,0.0,1.0
मध्यस्थता,0.0,0.0,1.0
गैर-मध्यस्थता,0.0,0.625,0.375
स्तंभित,0.125,0.0,0.875
स्तंभ,0.1875,0.125,0.6875
कॉलमफॉर्म,0.0,0.0,1.0
स्तंभ की तरह,0.0,0.0,1.0
खंभेदार,0.125,0.0,0.875
गैर-स्तंभित,0.0,0.5,0.5
एस्टाइलर,0.0,0.25,0.75
स्तंभहीन,0.125,0.25,0.625
वृक्षोद्दीपक,0.0,0.0,1.0
अरबोरियस,0.0,0.0,1.0
वृक्ष-जीवन,0.0,0.0,1.0
गैर-जैविक,0.0,0.625,0.375
अखाड़ेदार,0.0,0.125,0.875
सैंडी,0.0,0.0625,0.9375
रेत की तरह,0.0,0.125,0.875
आर्गिलासियस,0.0,0.125,0.875
क्लेई,0.0,0.0625,0.9375
सशस्त्र,0.0625,0.0625,0.875
सुसज्जित,0.15625,0.0,0.84375
हथियारबंद,0.0,0.0,1.0
हल्के हथियारों से लैस,0.0,0.0,1.0
सैन्यकृत,0.0,0.0,1.0
निहत्थे,0.0,0.5625,0.4375
नंगे हाथ,0.125,0.0,0.875
रक्षाहीन,0.0,0.1328125,0.8671875
हथियार रहित,0.0,0.0,1.0
बख्तरबंद,0.03125,0.09375,0.875
कवच पहना हुआ,0.0,0.375,0.625
कवच-प्लेटेड,0.0,0.375,0.625
स्टील-प्लेटेड,0.0,0.375,0.625
हड्डी-प्लेटेड,0.0,0.5,0.5
बुलेटप्रूफ,0.09375,0.1875,0.71875
हल्का बख्तरबंद (_ a),0.0,0.0,1.0
हल्के बख्तरबंद (_ a),0.0,0.0,1.0
डाक-गाल वाला,0.0,0.0,1.0
डाक से ढका हुआ,0.0,0.125,0.875
मेल किया गया,0.0,0.125,0.875
स्केल किया गया,0.0,0.0,1.0
निरस्त्र,0.0,0.0625,0.9375
कांटेदार।,0.25,0.25,0.5
बारबेलेट,0.0,0.375,0.625
ब्रियरी,0.0,0.375,0.625
ब्रेरी,0.0,0.375,0.625
चकनाचूर।,0.0,0.375,0.625
रूखे तरीके से,0.0,0.4375,0.5625
दबी हुई।,0.0,0.375,0.625
बर्री,0.0,0.375,0.625
कांटेदार,0.0,0.53125,0.46875
सेटोज़,0.0,0.375,0.625
सीटेसियस,0.0,0.375,0.625
कताईदार।,0.125,0.1875,0.6875
ब्रिस्टल की तरह,0.25,0.25,0.5
ब्रश की तरह,0.0,0.125,0.875
थीस्ल की तरह,0.25,0.25,0.5
पंजों वाला,0.0,0.125,0.875
टेलोन्ड किया गया,0.0,0.25,0.75
काँटा रहित,0.125,0.375,0.5
रीढ़हीन,0.125,0.34375,0.53125
हाथ की तरह,0.0,0.125,0.875
ब्रैकिएट,0.0,0.0,1.0
लंबे हथियारबंद,0.0,0.0,1.0
कैटाबेटिक,0.0,0.0,1.0
गुदा,0.0,0.0,1.0
गुदा-प्रतिधारण (_ r),0.0,0.0,1.0
मौखिक रूप से,0.0,0.0,1.0
एनालॉग,0.0,0.0,1.0
रैखिक,0.125,0.0,0.875
डिजिटल,0.0625,0.0,0.9375
विश्लेषणात्मक,0.046875,0.0,0.953125
सिंथेटिक,0.0078125,0.1953125,0.796875
कृत्रिम,0.0,0.0,1.0
असंकलित,0.03125,0.125,0.84375
अलग-थलग करना,0.0,0.0,1.0
पॉलीसिंथेटिक,0.0,0.0,1.0
विचलनशील,0.125,0.125,0.75
व्युत्पन्न,0.0,0.25,0.75
अपकार्पस,0.0,0.0,1.0
सिंकार्पस,0.0,0.0,1.0
गुस्सा आता है।,0.15625,0.578125,0.265625
परेशान हो गया।,0.0625,0.375,0.5625
उकसाया।,0.0,0.5,0.5
गुस्सा आ गया।,0.125,0.5,0.375
गुस्से में,0.203125,0.40625,0.390625
गुस्से में आ गया।,0.25,0.25,0.5
पागल हो गया।,0.25,0.25,0.5
काला,0.031374454498291016,0.12713146209716797,0.841494083404541
कोलेरिक,0.21875,0.25,0.53125
दुर्भावनापूर्ण,0.09375,0.4375,0.46875
हॉट _ अंडर _ द _ कॉलर,0.125,0.125,0.75
ऊबड़-खाबड़,0.125,0.125,0.75
पागल।,0.328125,0.25,0.421875
दर्द हो रहा है।,0.015625,0.296875,0.6875
क्रोधित।,0.0,0.375,0.625
शर्मनाक।,0.0,0.5625,0.4375
झुनझुनी।,0.078125,0.25,0.671875
धुँधलापन,0.5,0.25,0.25
स्मॉल्डरिंग,0.5,0.25,0.25
गुस्सा।,0.0,0.25,0.75
असंवेदनशील,0.34375,0.21875,0.4375
नाराज़गी,0.0,0.875,0.125
कटुतापूर्ण,0.5,0.25,0.25
कड़वा,0.00439453125,0.12890625,0.86669921875
बदतमीजी।,0.375,0.25,0.375
असंबद्ध,0.0,0.4453125,0.5546875
कड़वा नहीं है।,0.0,0.75,0.25
संवेदनशील,0.15625,0.25,0.59375
एनिमेट करें,0.09765625,0.0078125,0.89453125
असहनीय,0.25,0.5625,0.1875
निर्जीव,0.0,0.6875,0.3125
अचेतन,0.0,0.25,0.75
एनिमेटेड,0.1875,0.0,0.8125
जीवंत किया गया।,0.4375,0.0,0.5625
उत्साही।,0.40625,0.046875,0.546875
जीवन का पूर्ण _,0.375,0.25,0.375
जीवंत,0.38671875,0.0078125,0.60546875
पुनर्जीवित किया गया,0.4375,0.09375,0.46875
सर्वसम्मति से,0.375,0.5,0.125
वान,0.03125,0.453125,0.515625
ऊपर उठाएँ (_ up),0.875,0.0,0.125
अनाम,0.03125,0.25,0.71875
एनोन।,0.0,0.5,0.5
नामहीन,0.0,0.0,1.0
अज्ञात,0.0,0.26513671875,0.73486328125
ओनिमोस,0.0,0.0,1.0
द्विपद,0.0,0.0,1.0
छद्म नाम,0.0,0.0,1.0
प्रतिभूति,0.0,0.0,1.0
पोस्टमॉर्टम,0.0,0.015625,0.984375
पोस्टमॉर्टल,0.0,0.125,0.875
पूर्ववर्ती,0.1875,0.0,0.8125
इससे पहले,0.0,0.109375,0.890625
अग्रिम,0.375,0.125,0.5
पहले से ही,0.375,0.125,0.5
पहले से मौजूद,0.0,0.375,0.625
इसके बाद,0.0078125,0.0,0.9921875
परिचर,0.0,0.0,1.0
परिणामतः,0.0,0.0,1.0
साथ में,0.0,0.0,1.0
सहवर्ती,0.0,0.0,1.0
इसके अनुसार,0.0,0.0,1.0
परिणामी,0.0,0.0,1.0
क्रम,0.0,0.0,1.0
बाद में,0.0,0.0,1.0
पीछे की ओर,0.11767578125,0.047119141556322575,0.8352050771936774
एंटीरर्स,0.0,0.0,1.0
पीछे हटें,0.0,0.0,1.0
डीकर्व्ड,0.0,0.125,0.875
जलीय,0.0,0.0,1.0
समुद्री,0.0,0.0625,0.9375
अर्ध-जलीय,0.0,0.0,1.0
उप-जलीय,0.0,0.0,1.0
सबएक्यूस,0.0,0.0,1.0
जलमग्न,0.0,0.0,1.0
डूबा हुआ,0.0,0.0,1.0
पानी के नीचे,0.0,0.0,1.0
स्थलीय,0.03125,0.0,0.96875
तट पर,0.0,0.0,1.0
भूमि के ऊपर,0.0,0.0,1.0
उभयचर,0.0,0.0,1.0
उभयजीवी,0.0,0.0,1.0
ऊपर,0.0625,0.015625,0.921875
ऊपर बताए गए,0.0,0.125,0.875
ऊपर का नाम,0.0,0.125,0.875
पूर्वगामी,0.0,0.0,1.0
परिचयात्मक,0.0,0.0,1.0
प्रीफ़ेटोरियल,0.0,0.0,1.0
पूर्वसूचना,0.0,0.0,1.0
मिसाल,0.0,0.0,1.0
प्रीमेडिकल,0.0,0.0,1.0
तैयारी,0.0,0.0,1.0
प्रोपेडियुटिक,0.0,0.0,1.0
पुराना।,0.0693359375,0.02734375,0.9033203125
सफल,0.0,0.0625,0.9375
बैक-टू-बैक,0.0,0.375,0.625
लगातार,0.0625,0.09375,0.84375
उल्लिखित,0.0,0.0,1.0
अगला,0.0,0.03125,0.96875
इन लाइन (_ L),0.0,0.0,1.0
अभूतपूर्व,0.0,0.0,1.0
अप्रकाशित,0.0,0.625,0.375
समझ में नहीं आता,0.0,0.125,0.875
प्रसवपूर्व,0.0,0.125,0.875
एंटीपार्टम,0.0,0.125,0.875
प्रसवकालीन,0.0,0.0,1.0
प्रसवोत्तर,0.0,0.125,0.875
प्रीप्रैंडियल,0.0,0.0,1.0
पोस्टप्रैंडियल,0.0,0.0,1.0
युद्ध से पहले,0.0,0.0,1.0
युद्ध के बाद,0.0,0.0,1.0
प्रतिगामी,0.001953125,0.13330078125,0.86474609375
एंटेरोग्रेड,0.0,0.125,0.875
एंटीमेरिडियन,0.0,0.0,1.0
एंटे मेरिडियम (_ m),0.0,0.0,1.0
ए. एम.,0.0,0.0,1.0
पोस्टमेरिडियन,0.0,0.0,1.0
पोस्ट मेरिडियम (_ m),0.0,0.0,1.0
पी. एम.,0.0,0.0,1.0
सामने की ओर,0.0,0.0625,0.9375
प्रीफ्रंटल,0.0,0.0,1.0
हिंद,0.0,0.0625,0.9375
बाधा,0.0,0.046875,0.953125
कौडल,0.0,0.03125,0.96875
पीछे हटना,0.0,0.25,0.75
डोर्सोवेंट्रल,0.0,0.0,1.0
अपील योग्य,0.5,0.0,0.5
नापसंद करने योग्य नहीं,0.0,0.5,0.5
संलग्न,0.0078125,0.0078125,0.984375
भूख लगती है।,0.5,0.25,0.25
मुँह से पानी आना,0.625,0.25,0.125
स्वादिष्ट।,0.1533203125,0.048828125,0.7978515625
नापसंद करने वाला,0.0,0.75,0.25
ऑफिश,0.125,0.625,0.25
गतिरोध,0.125,0.625,0.25
उपयुक्त,0.22265625,0.1328125,0.64453125
श्रेणी-उपयुक्त,0.0,0.0,1.0
पट,0.080078125,0.005859375,0.9140625
उचित,0.375,0.0,0.625
अनुचित,0.0703125,0.5234375,0.40625
अनुपयुक्त,0.0625,0.75,0.1875
देय,0.091796875,0.03515625,0.873046875
कॉल करने योग्य,0.0,0.0,1.0
इकट्ठा करें,0.0,0.0,1.0
कोड,0.0625,0.0390625,0.8984375
एकत्र करने योग्य,0.1875,0.1875,0.625
अपराधी।,0.046875,0.171875,0.78125
देर हो चुकी है।,0.0,0.25,0.75
प्राप्त करने योग्य,0.0,0.0,1.0
जेब से बाहर,0.0,0.0,1.0
चुकाने योग्य,0.0,0.0,1.0
ए. पी. टी.,0.21875,0.40625,0.375
प्रासंगिक,0.375,0.125,0.5
स्थान से बाहर (_ o),0.0625,0.4375,0.5
ए प्राथमिकता (_ p),0.0625,0.0625,0.875
ए पोस्टरीओरी (_ P),0.0625,0.03125,0.90625
अप्टेरल,0.0,0.3125,0.6875
एम्फीप्रोस्टिलर,0.375,0.0,0.625
एम्फीप्रोस्टाइल,0.375,0.0,0.625
एम्फिस्टिलर,0.1875,0.0,0.8125
पोर्टिकोड,0.375,0.0,0.625
प्रोस्टाइल,0.375,0.0,0.625
छद्म शैली,0.375,0.0,0.625
परिधीय,0.0,0.0,1.0
मोनोप्टेरल,0.0,0.0,1.0
पेरिस्टिलर,0.0,0.0,1.0
स्यूडोपेरिप्टेरल,0.0,0.0,1.0
मध्यस्थता,0.0,0.0,1.0
गैर-मध्यस्थता,0.0,0.625,0.375
स्तंभित,0.125,0.0,0.875
स्तंभ,0.1875,0.125,0.6875
कॉलमफॉर्म,0.0,0.0,1.0
स्तंभ की तरह,0.0,0.0,1.0
खंभेदार,0.125,0.0,0.875
गैर-स्तंभित,0.0,0.5,0.5
एस्टाइलर,0.0,0.25,0.75
स्तंभहीन,0.125,0.25,0.625
वृक्षोद्दीपक,0.0,0.0,1.0
अरबोरियस,0.0,0.0,1.0
वृक्ष-जीवन,0.0,0.0,1.0
गैर-जैविक,0.0,0.625,0.375
अखाड़ेदार,0.0,0.125,0.875
सैंडी,0.0,0.0625,0.9375
रेत की तरह,0.0,0.125,0.875
आर्गिलासियस,0.0,0.125,0.875
क्लेई,0.0,0.0625,0.9375
सशस्त्र,0.0625,0.0625,0.875
सुसज्जित,0.15625,0.0,0.84375
हथियारबंद,0.0,0.0,1.0
हल्के हथियारों से लैस,0.0,0.0,1.0
सैन्यकृत,0.0,0.0,1.0
निहत्थे,0.0,0.5625,0.4375
नंगे हाथ,0.125,0.0,0.875
रक्षाहीन,0.0,0.1328125,0.8671875
हथियार रहित,0.0,0.0,1.0
बख्तरबंद,0.03125,0.09375,0.875
कवच पहना हुआ,0.0,0.375,0.625
कवच-प्लेटेड,0.0,0.375,0.625
स्टील-प्लेटेड,0.0,0.375,0.625
हड्डी-प्लेटेड,0.0,0.5,0.5
बुलेटप्रूफ,0.09375,0.1875,0.71875
हल्का बख्तरबंद (_ a),0.0,0.0,1.0
हल्के बख्तरबंद (_ a),0.0,0.0,1.0
डाक-गाल वाला,0.0,0.0,1.0
डाक से ढका हुआ,0.0,0.125,0.875
मेल किया गया,0.0,0.125,0.875
स्केल किया गया,0.0,0.0,1.0
निरस्त्र,0.0,0.0625,0.9375
कांटेदार।,0.25,0.25,0.5
बारबेलेट,0.0,0.375,0.625
