POS_TAG ID POS NEG LIST_OF_WORDS
a 5276 0.25 0.0 बिरला,विरला,कोई-कोई,इक्का-दुक्का,बिरला
a 11009 0.0 0.0 सर्वसामान्य,सर्व_सामान्य,सर्वसाधारण,सर्व_साधारण,सर्वसामर्थी
a 26273 0.375 0.25 धार,प्रवाह,धारा,कजरे
a 4893 0.0 0.5 चिरकालीन,चिरकालिक,दीर्घकालीन,दीर्घकालिक,दीर्घ-कालीन,दीर्घ-कालिक,चिर-कालीन,चिर-कालिक,चिरकालिक
a 1095 0.125 0.375 कथनीय,कथ्य,वाच्य,अभिभाष्य,पूर्वकथनीय
a 1598 0.5 0.0 तुलनीय,तुल्य,अनुठेपन
a 1834 0.25 0.25 सामंजस्यपूर्ण,मेलपूर्ण,सांमजस्यपूर्ण
a 31060 0.0 0.0 अधकच्चा,अधगला,वच्चा
a 9038 0.0 0.0 तीसरा,तृतीय,चौथा
a 16246 0.375 0.0 अनन्य,एकनिष्ठ,अनन्यभाव
a 11088 0.0 0.0 उठना,उठनाऔर
a 2788 0.625 0.25 अपूर्ण,अपरिपूर्ण,अपूर,अपूर्णता
a 16073 0.0 0.0 पक्षधर,पक्षपाती,तरफ़दार,तरफदार,समर्थक,हिमायती,अनुमोदक,पक्षधरक
a 20509 0.125 0.125 अपरिपक्व,अल्पविकसित,अप्रौढ़,अप्रगल्भ,अपरिपक्क
a 11088 0.0 0.0 उठना,उठनाऔर
a 2788 0.5 0.25 अपूर्ण,अपरिपूर्ण,अपूर,अपूर्णता
a 14275 0.0 0.0 तल,स्तर,संस्तर,सतह,आनत
a 12154 0.25 0.0 अवतल,नतोदर,अवतलावतल
a 31327 0.0 0.625 बिखरा,छितराया,फैला,विकीर्ण,बिखरा_हुआ,अफ़शाँ,अफ़शान,अफशान,अफशाँ,हीबिखरा
a 2415 0.0 0.125 असघन,अघन,विरल,असंघनित,सी
a 113 0.0 0.0 आसक्त,मुग्ध,मोहित,फ़िदा,फिदा,आसक्त्ति
a 2235 0.5 0.0 परिपूर्ण,भरा_हुआ,आपूर्ण,भरा-पूरा,पूर्ण,अभिपूर्ण,परिपूर्णतम
a 2115 0.0 0.0 सिकुड़ा,संकुचित,सिमटा,सिकुडऩे
a 13681 0.75 0.0 संकुचनशील,संकोची,संकुचन
a 19171 0.0 0.0 अलबानियाई,बॉसनियाई
a 2481 0.0 0.625 अजेय,अजय,अजित,अपराजेय,दुर्जेय,अजीत,अजेय
a 2594 0.375 0.0 चेतनायुक्त,चेतन,संज्ञायुक्त,संवेदनायुक्त
a 9595 0.0 0.375 चेतनाहीनता,चेतनाशून्यता,अचेतनता,अचेतना,असंज्ञता,ऋतहीनता
a 10416 0.0 0.25 अवचेतन,अवचेत
a 3804 0.25 0.375 उदारतापूर्वक,उदारतापूवर्क
a 13172 0.0 0.75 नाशक,नाशी,विनाशी,विनाशक,विनायक,विध्वंसक,अपध्वंसी,अपह,अपाय,नाशको
a 2416 0.0 0.0 तृप्त,तुष्ट,संतुष्ट,सन्तुष्ट,अघाया_हुआ,परितुष्ट,अनिच्छ,तोषित,अतृप्त
a 14130 0.125 0.375 आत्मतुष्ट,आत्मसंतुष्ट,आत्मतृप्त,आत्मतुष्टता
a 23631 0.0 0.625 संतोषी,संतोषशील,संतोषीमाता
a 31848 0.25 0.0 तर्कातीत,अतर्क्य,तर्कागम्य,अप्रतर्क्य,तर्काभास
a 6306 0.0 0.0 अनवरत,लगातार,अनंतर,अनन्तर,अनंतरित,अनन्तरित,अविरत,अनवरतरूप
a 17291 0.0 0.625 छिटपुट,छुटपुट,छिट-पुट,छुट-पुट,थोड़ा-बहुत,हल्का-फुल्का,चिटपुट
a 670 0.0 0.25 नियमी,नेमी,नियम_पालक,आत्मानुशासी,पंतुआ
a 5365 0.0 0.375 अवश्य,वश_से_परे,जरुर
a 12622 0.0 0.75 अराजक,अराजकाः
a 16606 0.0 0.625 अनाथ,नाथहीन,अनीश,अनीस,अनाथं
a 24913 0.625 0.125 विवादस्पद,विवादस्पित
a 8159 0.0 0.25 विवादित,विवादास्पद,वादग्रस्त,विवादग्रस्त,निजाई,गैरविवादित
a 669 0.125 0.5 निश्शंक,अनाशंकित,आशंकाहीन,बेखटक,बेफ़िक्र,संशयहीन,निश्शील
a 24914 0.0 0.625 अविवाद्य,वादातीत,उदकवाद्य
a 1337 0.0 0.0 कर्कशा,उग्रा,झगड़ालू,लड़ाकी,कलसिरी,कर्कशी
a 3407 0.25 0.125 सुविधाजनक,सुविधापूर्ण,आसान,सेवाबारसुविधाजनक
a 4227 0.0 0.75 असुविधाजनक,असुविधापूर्ण,बारसुविधाजनक
a 6081 0.0 0.25 खरा,चोखा,सच्चा,खरी
a 3927 0.0 0.0 पारंपरिक,परम्परागत,पारम्परिक,पारम्परिक
a 14027 0.125 0.375 झबरीला,गुबरीला
a 5793 0.0 0.0 शाखाहीन,शाखाविहीन,शाखारहित,अशाखित,अप्रकांड,अप्रकाण्ड,शाखाँ
a 22253 0.25 0.0 अलौकिक,अमानवीय,अमानवी,अपौरुषेय,अमानुषी,अमानुषिक,अलौकिकता
a 33 0.0 0.5 नरभक्षी,आदमखोर,आदमख़ोर,मनुष्यभक्षी,नरभक्षियों
a 23269 0.375 0.375 मजाकिया,मज़ाकिया,मजाकिये
a 1513 0.125 0.125 भूखा,भूकड़,क्षुधित,क्षुधातुर,छुधित,भूखे
a 12252 0.125 0.125 प्यासा,तशन,तश्नः,हैप्यासा
a 2781 0.375 0.125 जल्दबाज,जल्दबाज़,उतावला,हड़बड़िया,जल्दबाज़
a 4477 0.0 0.875 नौसिखिया,कच्चा,नव_प्रशिक्षित,नौसिखुआ,नया,नौसिख,असिद्ध,अनभ्यस्त,अपक्व,नौसिखीया
a 2697 0.25 0.0 अधकच्चा,अधगला,वच्चा
a 25148 0.0 0.0 सहकारी,सहकारी
a 11242 0.125 0.5 भ्रष्टाचारी,भ्रष्ट
a 3168 0.0 0.5 मिटनेवाला,मिटनेवाली
a 3420 0.0 0.375 अशरीरी,अशारीरिक,रूहानी,चरमशरीरी
a 3658 0.5 0.125 बेपरवाह,बेपरवा,बिन्दास,बेफिक्र,बेफ़िक़्र,अलगरजी,अल्हड़,अचिंत,अचिन्त,बेपरवा
a 12898 0.875 0.0 विनीत,विनीत
a 2411 0.0 0.0 अविश्वसनीय,अविश्वस्त,अविश्वासी,अनप्रतीती,अप्रत्यय,अविशवसनीय
a 9679 0.0 0.125 भेंगा,तिरपटा,कैंचा,ऐंचताना,सर्गपताली,धेरा,खिचेंगा
a 10999 0.0 0.0 राजकीय,राज्य_विषयक,राजकीयबालिका
a 28629 0.0 0.125 त्रि-आयामी,त्रि-आयामिक,त्रिआयामी,त्रिआयामिक,त्रिविम,त्रिविमीय,अंतरआयामी
a 8844 0.0 0.375 जड़ित,जड़ाऊ,जड़ावदार,अभिनिविष्ट,हीरेजड़ित
a 15477 0.0 0.0 पदस्थ,नवपदस्थ
a 23777 0.125 0.0 रेडीमेड,रेडिमेड,रडीमेड
a 1160 0.0 0.0 निर्मित,रचित,विरचित,सृष्ट,कृत,सर्जित,सृजित,संरचित,पर्णीत,प्रकृत,पुनिर्मित
a 10559 0.0 0.0 चक्रीय,जैवचक्रीय
