Word,Positivity,Negativity,Objectivity
Pandionidae,0.0,0.0,1.0
family_Pandionidae,0.0,0.0,1.0
Pandion,0.0,0.0,1.0
genus_Pandion,0.0,0.0,1.0
osprey,0.0,0.0,1.0
fish_hawk,0.0,0.0,1.0
fish_eagle,0.0,0.0,1.0
Pandion_haliaetus,0.0,0.0,1.0
vulture,0.0,0.0,1.0
Aegypiidae,0.0,0.0,1.0
family_Aegypiidae,0.0,0.0,1.0
Old_World_vulture,0.0,0.0,1.0
Gyps,0.0,0.0,1.0
genus_Gyps,0.0,0.0,1.0
griffon_vulture,0.0,0.0,1.0
griffon,0.0,0.0,1.0
Gyps_fulvus,0.0,0.0,1.0
Gypaetus,0.0,0.0,1.0
genus_Gypaetus,0.0,0.0,1.0
bearded_vulture,0.0,0.0,1.0
lammergeier,0.0,0.0,1.0
lammergeyer,0.0,0.0,1.0
Gypaetus_barbatus,0.0,0.0,1.0
Neophron,0.0,0.0,1.0
genus_Neophron,0.0,0.0,1.0
Egyptian_vulture,0.0,0.0,1.0
Pharaoh's_chicken,0.0,0.0,1.0
Neophron_percnopterus,0.0,0.0,1.0
Aegypius,0.0,0.0,1.0
genus_Aegypius,0.0,0.0,1.0
black_vulture,0.0,0.0,1.0
Aegypius_monachus,0.0,0.0,1.0
Sagittariidae,0.0,0.0,1.0
family_Sagittariidae,0.0,0.0,1.0
Sagittarius,0.0,0.0,1.0
genus_Sagittarius,0.0,0.0,1.0
secretary_bird,0.0,0.0,1.0
Sagittarius_serpentarius,0.0,0.0,1.0
Cathartidae,0.0,0.0,1.0
family_Cathartidae,0.0,0.0,1.0
New_World_vulture,0.0,0.0,1.0
cathartid,0.0,0.0,1.0
Cathartes,0.0,0.0,1.0
genus_Cathartes,0.0,0.0,1.0
turkey_buzzard,0.0,0.0,1.0
turkey_vulture,0.0,0.0,1.0
Cathartes_aura,0.0,0.0,1.0
condor,0.0,0.0,1.0
Vultur,0.0,0.0,1.0
genus_Vultur,0.0,0.0,1.0
Andean_condor,0.0,0.0,1.0
Vultur_gryphus,0.0,0.0,1.0
Gymnogyps,0.125,0.0,0.875
genus_Gymnogyps,0.125,0.0,0.875
California_condor,0.0,0.0,1.0
Gymnogyps_californianus,0.0,0.0,1.0
Coragyps,0.0,0.0,1.0
genus_Coragyps,0.0,0.0,1.0
carrion_crow,0.0,0.0,1.0
Coragyps_atratus,0.0,0.0,1.0
Sarcorhamphus,0.0,0.0,1.0
genus_Sarcorhamphus,0.0,0.0,1.0
king_vulture,0.0,0.0,1.0
Sarcorhamphus_papa,0.0,0.0,1.0
Strigiformes,0.0,0.0,1.0
order_Strigiformes,0.0,0.0,1.0
owl,0.0,0.0,1.0
bird_of_Minerva,0.0,0.0,1.0
bird_of_night,0.0,0.0,1.0
hooter,0.0,0.0,1.0
owlet,0.0,0.0,1.0
Strigidae,0.0,0.0,1.0
family_Strigidae,0.0,0.0,1.0
Athene,0.0,0.0,1.0
genus_Athene,0.0,0.0,1.0
little_owl,0.0,0.0,1.0
Athene_noctua,0.0,0.0,1.0
Bubo,0.0,0.0,1.0
genus_Bubo,0.0,0.0,1.0
horned_owl,0.0,0.0,1.0
great_horned_owl,0.0,0.0,1.0
Bubo_virginianus,0.0,0.0,1.0
Strix,0.0,0.125,0.875
genus_Strix,0.0,0.125,0.875
great_grey_owl,0.0,0.0,1.0
great_gray_owl,0.0,0.0,1.0
Strix_nebulosa,0.0,0.0,1.0
tawny_owl,0.0,0.0,1.0
Strix_aluco,0.0,0.0,1.0
barred_owl,0.0,0.0,1.0
Strix_varia,0.0,0.0,1.0
Otus,0.0,0.0,1.0
genus_Otus,0.0,0.0,1.0
screech_owl,0.0625,0.0,0.9375
Otus_asio,0.0,0.0,1.0
scops_owl,0.0,0.0,1.0
spotted_owl,0.0,0.0,1.0
Strix_occidentalis,0.0,0.0,1.0
Old_World_scops_owl,0.0,0.0,1.0
Otus_scops,0.0,0.0,1.0
Oriental_scops_owl,0.0,0.0,1.0
Otus_sunia,0.0,0.0,1.0
hoot_owl,0.375,0.0,0.625
Surnia,0.0,0.0,1.0
genus_Surnia,0.0,0.0,1.0
hawk_owl,0.0,0.0,1.0
Surnia_ulula,0.0,0.0,1.0
Asio,0.0,0.0,1.0
genus_Asio,0.0,0.0,1.0
long-eared_owl,0.0,0.0,1.0
Asio_otus,0.0,0.0,1.0
Sceloglaux,0.0,0.0,1.0
genus_Sceloglaux,0.0,0.0,1.0
laughing_owl,0.125,0.0,0.875
laughing_jackass,0.0625,0.0,0.9375
Sceloglaux_albifacies,0.125,0.0,0.875
Tytonidae,0.0,0.0,1.0
family_Tytonidae,0.0,0.0,1.0
Tyto,0.0,0.0,1.0
genus_Tyto,0.0,0.0,1.0
barn_owl,0.0,0.0,1.0
Tyto_alba,0.0,0.0,1.0
amphibia,0.0,0.0,1.0
class_Amphibia,0.0,0.0,1.0
amphibian_family,0.0,0.0,1.0
amphibian_genus,0.0,0.0,1.0
Hynerpeton,0.0,0.0,1.0
genus_Hynerpeton,0.0,0.0,1.0
Hynerpeton_bassetti,0.0,0.0,1.0
genus_Ichthyostega,0.0,0.0,1.0
Ichyostega,0.0,0.0,1.0
Urodella,0.0,0.0,1.0
order_Urodella,0.0,0.0,1.0
Caudata,0.0,0.0,1.0
order_Caudata,0.0,0.0,1.0
urodele,0.0,0.0,1.0
Salamandridae,0.0,0.0,1.0
family_Salamandridae,0.0,0.0,1.0
Salamandra,0.0,0.0,1.0
genus_Salamandra,0.0,0.0,1.0
salamander,0.0,0.0,1.0
European_fire_salamander,0.0,0.0,1.0
Salamandra_salamandra,0.0,0.0,1.0
spotted_salamander,0.0,0.0,1.0
fire_salamander,0.0,0.0,1.0
Salamandra_maculosa,0.0,0.0,1.0
alpine_salamander,0.0,0.0,1.0
Salamandra_atra,0.0,0.0,1.0
newt,0.0,0.0,1.0
triton,0.0,0.0,1.0
Triturus,0.0,0.0,1.0
genus_Triturus,0.0,0.0,1.0
common_newt,0.0,0.0,1.0
Triturus_vulgaris,0.0,0.0,1.0
Notophthalmus,0.0,0.0,1.0
genus_Notophthalmus,0.0,0.0,1.0
red_eft,0.0,0.0,1.0
Notophthalmus_viridescens,0.0,0.0,1.0
Taricha,0.0,0.0,1.0
genus_Taricha,0.0,0.0,1.0
Pacific_newt,0.0,0.0,1.0
rough-skinned_newt,0.0,0.0,1.0
Taricha_granulosa,0.0,0.0,1.0
California_newt,0.0,0.0,1.0
Taricha_torosa,0.0,0.0,1.0
eft,0.0,0.0,1.0
Ambystomatidae,0.0,0.0,1.0
family_Ambystomatidae,0.0,0.0,1.0
Ambystoma,0.0,0.0,1.0
genus_Ambystoma,0.0,0.0,1.0
ambystomid,0.0,0.0,1.0
ambystomid_salamander,0.0,0.0,1.0
mole_salamander,0.0,0.0,1.0
Ambystoma_talpoideum,0.0,0.0,1.0
Ambystoma_maculatum,0.0,0.0,1.0
tiger_salamander,0.0,0.0,1.0
Ambystoma_tigrinum,0.0,0.0,1.0
axolotl,0.0,0.0,1.0
mud_puppy,0.0,0.0,1.0
Ambystoma_mexicanum,0.0,0.0,1.0
waterdog,0.0,0.0,1.0
Cryptobranchidae,0.0,0.0,1.0
family_Cryptobranchidae,0.0,0.0,1.0
Cryptobranchus,0.0,0.125,0.875
genus_Cryptobranchus,0.0,0.125,0.875
hellbender,0.0,0.0,1.0
Cryptobranchus_alleganiensis,0.0,0.0,1.0
Megalobatrachus,0.0,0.0,1.0
genus_Megalobatrachus,0.0,0.0,1.0
giant_salamander,0.0,0.0,1.0
Megalobatrachus_maximus,0.0,0.0,1.0
Proteidae,0.0,0.25,0.75
family_Proteidae,0.0,0.25,0.75
Proteus,0.0625,0.125,0.8125
genus_Proteus,0.0,0.25,0.75
olm,0.0,0.0,1.0
Proteus_anguinus,0.0,0.0,1.0
Necturus,0.0,0.0,1.0
genus_Necturus,0.0,0.0,1.0
Necturus_maculosus,0.0,0.0,1.0
Dicamptodontidae,0.0,0.0,1.0
family_Dicamptodontidae,0.0,0.0,1.0
genus_Dicamptodon,0.0,0.125,0.875
dicamptodon,0.0,0.0,1.0
dicamptodontid,0.0,0.0,1.0
Pacific_giant_salamander,0.0,0.0,1.0
Dicamptodon_ensatus,0.0,0.0,1.0
Rhyacotriton,0.0,0.0,1.0
genus_Rhyacotriton,0.0,0.0,1.0
olympic_salamander,0.0,0.0,1.0
Rhyacotriton_olympicus,0.0,0.0,1.0
Plethodontidae,0.0,0.0,1.0
family_Plethodontidae,0.0,0.0,1.0
Plethodon,0.0,0.125,0.875
genus_Plethodon,0.0,0.125,0.875
lungless_salamander,0.0,0.0,1.0
plethodont,0.0,0.0,1.0
eastern_red-backed_salamander,0.0,0.0,1.0
Plethodon_cinereus,0.0,0.0,1.0
western_red-backed_salamander,0.0,0.0,1.0
Plethodon_vehiculum,0.0,0.0,1.0
Desmograthus,0.0,0.0,1.0
genus_Desmograthus,0.0,0.0,1.0
dusky_salamander,0.0,0.0,1.0
Aneides,0.0,0.0,1.0
genus_Aneides,0.0,0.0,1.0
climbing_salamander,0.0,0.0,1.0
arboreal_salamander,0.0,0.0,1.0
Aneides_lugubris,0.0,0.0,1.0
Batrachoseps,0.0,0.0,1.0
genus_Batrachoseps,0.0,0.0,1.0
slender_salamander,0.0,0.0,1.0
worm_salamander,0.0,0.0,1.0
Hydromantes,0.0,0.0,1.0
genus_Hydromantes,0.0,0.0,1.0
web-toed_salamander,0.125,0.0,0.875
Shasta_salamander,0.0,0.0,1.0
Hydromantes_shastae,0.0,0.0,1.0
limestone_salamander,0.0,0.0,1.0
Hydromantes_brunus,0.0,0.0,1.0
Amphiumidae,0.0,0.0,1.0
family_Amphiumidae,0.0,0.0,1.0
genus_Amphiuma,0.0,0.0,1.0
amphiuma,0.0,0.0,1.0
congo_snake,0.0,0.0,1.0
congo_eel,0.0,0.0,1.0
blind_eel,0.0,0.0,1.0
Sirenidae,0.0,0.0,1.0
family_Sirenidae,0.0,0.0,1.0
genus_Siren,0.0,0.0,1.0
siren,0.0,0.0,1.0
Salientia,0.0,0.0,1.0
order_Salientia,0.0,0.0,1.0
Anura,0.0,0.0,1.0
order_Anura,0.0,0.0,1.0
Batrachia,0.0,0.0,1.0
order_Batrachia,0.0,0.0,1.0
frog,0.0,0.0,1.0
toad,0.0,0.0,1.0
toad_frog,0.0,0.0,1.0
Ranidae,0.0,0.0,1.0
family_Ranidae,0.0,0.0,1.0
Rana,0.0,0.0,1.0
genus_Rana,0.0,0.0,1.0
true_frog,0.0,0.0,1.0
ranid,0.0,0.0,1.0
wood-frog,0.0,0.0,1.0
wood_frog,0.0,0.0,1.0
Rana_sylvatica,0.0,0.0,1.0
leopard_frog,0.0,0.0,1.0
spring_frog,0.0,0.0,1.0
Rana_pipiens,0.0,0.0,1.0
bullfrog,0.0,0.0,1.0
Rana_catesbeiana,0.0,0.0,1.0
green_frog,0.0,0.0,1.0
Rana_clamitans,0.0,0.0,1.0
cascades_frog,0.0,0.0,1.0
Rana_cascadae,0.0,0.0,1.0
goliath_frog,0.0,0.0,1.0
Rana_goliath,0.0,0.0,1.0
pickerel_frog,0.0,0.0,1.0
Rana_palustris,0.0,0.0,1.0
tarahumara_frog,0.0,0.0,1.0
Rana_tarahumarae,0.0,0.0,1.0
grass_frog,0.0,0.0,1.0
Rana_temporaria,0.0,0.0,1.0
Leptodactylidae,0.0,0.0,1.0
family_Leptodactylidae,0.0,0.0,1.0
leptodactylid_frog,0.0,0.0,1.0
leptodactylid,0.0,0.0,1.0
Eleutherodactylus,0.0,0.125,0.875
genus_Eleutherodactylus,0.0,0.125,0.875
robber_frog,0.0,0.0,1.0
Hylactophryne,0.0,0.0,1.0
genus_Hylactophryne,0.0,0.0,1.0
barking_frog,0.0,0.0,1.0
Hylactophryne_augusti,0.0,0.0,1.0
Leptodactylus,0.0,0.0,1.0
genus_Leptodactylus,0.0,0.0,1.0
crapaud,0.0,0.0,1.0
South_American_bullfrog,0.0,0.0,1.0
Leptodactylus_pentadactylus,0.0,0.0,1.0
Polypedatidae,0.0,0.0,1.0
family_Polypedatidae,0.0,0.0,1.0
Polypedates,0.0,0.0,1.0
genus_Polypedates,0.0,0.0,1.0
tree_frog,0.0,0.0,1.0
tree-frog,0.0,0.0,1.0
Ascaphidae,0.0,0.0,1.0
family_Ascaphidae,0.0,0.0,1.0
Ascaphus,0.0,0.0,1.0
genus_Ascaphus,0.0,0.0,1.0
tailed_frog,0.0,0.0,1.0
bell_toad,0.0,0.0,1.0
ribbed_toad,0.0,0.0,1.0
tailed_toad,0.0,0.0,1.0
Ascaphus_trui,0.0,0.0,1.0
Leiopelmatidae,0.0,0.0,1.0
family_Leiopelmatidae,0.0,0.0,1.0
Liopelmidae,0.0,0.0,1.0
family_Liopelmidae,0.0,0.0,1.0
Leiopelma,0.0,0.0,1.0
genus_Leiopelma,0.0,0.0,1.0
Liopelma,0.0,0.0,1.0
genus_Liopelma,0.0,0.0,1.0
Liopelma_hamiltoni,0.0,0.0,1.0
Bufonidae,0.0,0.0,1.0
family_Bufonidae,0.0,0.0,1.0
true_toad,0.0,0.0,1.0
genus_Bufo,0.0,0.0,1.0
bufo,0.0,0.0,1.0
agua,0.0,0.0,1.0
agua_toad,0.0,0.0,1.0
Bufo_marinus,0.0,0.0,1.0
European_toad,0.0,0.0,1.0
Bufo_bufo,0.0,0.0,1.0
natterjack,0.0,0.0,1.0
Bufo_calamita,0.0,0.0,1.0
American_toad,0.0,0.0,1.0
Bufo_americanus,0.0,0.0,1.0
Eurasian_green_toad,0.0,0.0,1.0
Bufo_viridis,0.0,0.0,1.0
American_green_toad,0.0,0.0,1.0
Bufo_debilis,0.0,0.0,1.0
Yosemite_toad,0.25,0.0,0.75
Bufo_canorus,0.25,0.0,0.75
Texas_toad,0.0,0.0,1.0
Bufo_speciosus,0.0,0.0,1.0
southwestern_toad,0.0,0.0,1.0
Bufo_microscaphus,0.0,0.0,1.0
western_toad,0.0,0.0,1.0
Bufo_boreas,0.0,0.0,1.0
Discoglossidae,0.0,0.0,1.0
family_Discoglossidae,0.0,0.0,1.0
Alytes,0.0,0.0,1.0
genus_Alytes,0.0,0.0,1.0
obstetrical_toad,0.0,0.0,1.0
midwife_toad,0.0,0.0,1.0
Alytes_obstetricans,0.0,0.0,1.0
Alytes_cisternasi,0.0,0.0,1.0
Bombina,0.0,0.0,1.0
genus_Bombina,0.0,0.0,1.0
fire-bellied_toad,0.0,0.0,1.0
Bombina_bombina,0.0,0.0,1.0
Pelobatidae,0.0,0.0,1.0
family_Pelobatidae,0.0,0.0,1.0
Scaphiopus,0.0,0.0,1.0
genus_Scaphiopus,0.0,0.0,1.0
spadefoot,0.0,0.0,1.0
spadefoot_toad,0.0,0.0,1.0
western_spadefoot,0.0,0.0,1.0
Scaphiopus_hammondii,0.0,0.0,1.0
southern_spadefoot,0.0,0.0,1.0
Scaphiopus_multiplicatus,0.0,0.0,1.0
plains_spadefoot,0.0,0.0,1.0
Scaphiopus_bombifrons,0.0,0.0,1.0
Hylidae,0.0,0.0,1.0
family_Hylidae,0.0,0.0,1.0
tree_toad,0.0,0.0,1.0
Hyla,0.0,0.0,1.0
genus_Hyla,0.0,0.0,1.0
spring_peeper,0.0,0.0,1.0
Hyla_crucifer,0.0,0.0,1.0
Pacific_tree_toad,0.0,0.0,1.0
Hyla_regilla,0.0,0.0,1.0
canyon_treefrog,0.0,0.0,1.0
Hyla_arenicolor,0.0,0.0,1.0
chameleon_tree_frog,0.0,0.0,1.0
Acris,0.0,0.0,1.0
genus_Acris,0.0,0.0,1.0
cricket_frog,0.0,0.0,1.0
northern_cricket_frog,0.0,0.0,1.0
Acris_crepitans,0.0,0.0,1.0
eastern_cricket_frog,0.0,0.0,1.0
Acris_gryllus,0.0,0.0,1.0
Pseudacris,0.0,0.0,1.0
genus_Pseudacris,0.0,0.0,1.0
chorus_frog,0.0,0.0,1.0
Pternohyla,0.0,0.0,1.0
genus_Pternohyla,0.0,0.0,1.0
lowland_burrowing_treefrog,0.0,0.0,1.0
northern_casque-headed_frog,0.0,0.0,1.0
Pternohyla_fodiens,0.0,0.0,1.0
Microhylidae,0.0,0.0,1.0
family_Microhylidae,0.0,0.0,1.0
Brevicipitidae,0.0,0.0,1.0
family_Brevicipitidae,0.0,0.0,1.0
Gastrophryne,0.0,0.0,1.0
genus_Gastrophryne,0.0,0.0,1.0
western_narrow-mouthed_toad,0.0,0.0,1.0
Gastrophryne_olivacea,0.0,0.0,1.0
eastern_narrow-mouthed_toad,0.0,0.0,1.0
Gastrophryne_carolinensis,0.0,0.0,1.0
Hypopachus,0.0,0.0,1.0
genus_Hypopachus,0.0,0.0,1.0
sheep_frog,0.0,0.0,1.0
Pipidae,0.0,0.0,1.0
family_Pipidae,0.0,0.0,1.0
tongueless_frog,0.0,0.0,1.0
Pipa,0.0,0.0,1.0
genus_Pipa,0.0,0.0,1.0
Surinam_toad,0.0,0.0,1.0
Pipa_pipa,0.0,0.0,1.0
Pipa_americana,0.0,0.0,1.0
Xenopodidae,0.0,0.0,1.0
family_Xenopodidae,0.0,0.0,1.0
Xenopus,0.0,0.0,1.0
genus_Xenopus,0.0,0.0,1.0
African_clawed_frog,0.0,0.0,1.0
Xenopus_laevis,0.0,0.0,1.0
South_American_poison_toad,0.0,0.0,1.0
Gymnophiona,0.0,0.0,1.0
order_Gymnophiona,0.0,0.0,1.0
Caeciliidae,0.0,0.0,1.0
family_Caeciliidae,0.0,0.0,1.0
Caeciliadae,0.0,0.0,1.0
family_Caeciliadae,0.0,0.0,1.0
blindworm,0.0,0.0,1.0
Labyrinthodontia,0.125,0.0,0.875
superorder_Labyrinthodontia,0.125,0.0,0.875
Labyrinthodonta,0.125,0.0,0.875
superorder_Labyrinthodonta,0.125,0.0,0.875
labyrinthodont,0.0,0.0,1.0
Stereospondyli,0.0,0.0,1.0
order_Stereospondyli,0.0,0.0,1.0
Stegocephalia,0.0,0.0,1.0
order_Stegocephalia,0.0,0.0,1.0
Temnospondyli,0.0,0.0,1.0
order_Temnospondyli,0.0,0.0,1.0
reptile_family,0.0,0.0,1.0
reptile_genus,0.0,0.0,1.0
Reptilia,0.0,0.0,1.0
class_Reptilia,0.0,0.0,1.0
reptile,0.0,0.0,1.0
Anapsida,0.0,0.0,1.0
subclass_Anapsida,0.0,0.0,1.0
anapsid,0.0,0.5,0.5
anapsid_reptile,0.0,0.5,0.5
diapsid,0.0,0.0,1.0
diapsid_reptile,0.0,0.0,1.0
Diapsida,0.0,0.0,1.0
subclass_Diapsida,0.0,0.0,1.0
Chelonia,0.0,0.0,1.0
order_Chelonia,0.0,0.0,1.0
Testudinata,0.0,0.0,1.0
order_Testudinata,0.0,0.0,1.0
Testudines,0.0,0.0,1.0
order_Testudines,0.0,0.0,1.0
chelonian_reptile,0.0,0.0,1.0
turtle,0.0625,0.0,0.9375
Cheloniidae,0.0,0.0,1.0
family_Cheloniidae,0.0,0.0,1.0
Chelonidae,0.0,0.0,1.0
family_Chelonidae,0.0,0.0,1.0
sea_turtle,0.0,0.0,1.0
marine_turtle,0.0,0.0,1.0
genus_Chelonia,0.0,0.0,1.0
green_turtle,0.0,0.0,1.0
Chelonia_mydas,0.0,0.0,1.0
Caretta,0.0,0.0,1.0
genus_Caretta,0.0,0.0,1.0
loggerhead,0.0,0.1875,0.8125
loggerhead_turtle,0.0,0.0,1.0
Caretta_caretta,0.0,0.0,1.0
Lepidochelys,0.0,0.0,1.0
genus_Lepidochelys,0.0,0.0,1.0
ridley,0.0,0.0,1.0
Atlantic_ridley,0.0,0.0,1.0
bastard_ridley,0.0,0.0,1.0
bastard_turtle,0.0,0.0,1.0
Lepidochelys_kempii,0.0,0.0,1.0
Pacific_ridley,0.0,0.0,1.0
olive_ridley,0.0,0.0,1.0
Lepidochelys_olivacea,0.0,0.0,1.0
Eretmochelys,0.0,0.0,1.0
genus_Eretmochelys,0.0,0.0,1.0
hawksbill_turtle,0.0,0.0,1.0
hawksbill,0.0,0.0,1.0
hawkbill,0.0,0.0,1.0
tortoiseshell_turtle,0.0,0.0,1.0
Eretmochelys_imbricata,0.0,0.0,1.0
Dermochelyidae,0.0,0.0,1.0
family_Dermochelyidae,0.0,0.0,1.0
Dermochelys,0.0,0.0,1.0
genus_Dermochelys,0.0,0.0,1.0
leatherback_turtle,0.0,0.0,1.0
leatherback,0.0,0.0,1.0
leathery_turtle,0.0,0.0,1.0
Dermochelys_coriacea,0.0,0.0,1.0
Chelydridae,0.0,0.0,1.0
family_Chelydridae,0.0,0.0,1.0
snapping_turtle,0.0,0.0,1.0
Chelydra,0.0,0.0,1.0
genus_Chelydra,0.0,0.0,1.0
common_snapping_turtle,0.0,0.0,1.0
snapper,0.03125,0.0,0.96875
Chelydra_serpentina,0.0,0.0,1.0
Macroclemys,0.0,0.0,1.0
genus_Macroclemys,0.0,0.0,1.0
alligator_snapping_turtle,0.0,0.0,1.0
alligator_snapper,0.0,0.0,1.0
Macroclemys_temmincki,0.0,0.0,1.0
Kinosternidae,0.0,0.125,0.875
family_Kinosternidae,0.0,0.125,0.875
Kinosternon,0.0,0.125,0.875
genus_Kinosternon,0.0,0.125,0.875
mud_turtle,0.0,0.0,1.0
Sternotherus,0.0,0.0,1.0
genus_Sternotherus,0.0,0.0,1.0
musk_turtle,0.0,0.0,1.0
stinkpot,0.0,0.0,1.0
Emydidae,0.0,0.0,1.0
family_Emydidae,0.0,0.0,1.0
terrapin,0.0,0.0,1.0
Malaclemys,0.0,0.0,1.0
genus_Malaclemys,0.0,0.0,1.0
diamondback_terrapin,0.0,0.0,1.0
Malaclemys_centrata,0.0,0.0,1.0
Pseudemys,0.0,0.0,1.0
genus_Pseudemys,0.0,0.0,1.0
red-bellied_terrapin,0.0,0.0,1.0
red-bellied_turtle,0.0,0.0,1.0
redbelly,0.0,0.0,1.0
Pseudemys_rubriventris,0.0,0.0,1.0
yellow-bellied_terrapin,0.0,0.0,1.0
Pseudemys_scripta,0.0,0.0,1.0
cooter,0.0,0.0,1.0
river_cooter,0.0,0.0,1.0
Pseudemys_concinna,0.0,0.0,1.0
Terrapene,0.0,0.0,1.0
genus_Terrapene,0.0,0.0,1.0
box_turtle,0.0,0.0,1.0
box_tortoise,0.0,0.0,1.0
Western_box_turtle,0.0,0.0,1.0
Terrapene_ornata,0.0,0.0,1.0
Chrysemys,0.0,0.0,1.0
genus_Chrysemys,0.0,0.0,1.0
painted_turtle,0.0,0.0,1.0
painted_terrapin,0.0,0.0,1.0
painted_tortoise,0.0,0.0,1.0
Chrysemys_picta,0.0,0.0,1.0
Testudinidae,0.0,0.0,1.0
family_Testudinidae,0.0,0.0,1.0
tortoise,0.0,0.0,1.0
Testudo,0.0,0.0,1.0
genus_Testudo,0.0,0.0,1.0
European_tortoise,0.0,0.0,1.0
Testudo_graeca,0.0,0.0,1.0
Geochelone,0.0,0.0,1.0
genus_Geochelone,0.0,0.0,1.0
giant_tortoise,0.0,0.0,1.0
Gopherus,0.0,0.0,1.0
genus_Gopherus,0.0,0.0,1.0
gopher_tortoise,0.0,0.0,1.0
gopher_turtle,0.0,0.0,1.0
gopher,0.0,0.0,1.0
Gopherus_polypemus,0.0,0.0,1.0
Xerobates,0.0,0.0,1.0
genus_Xerobates,0.0,0.0,1.0
desert_tortoise,0.0,0.0,1.0
Gopherus_agassizii,0.0,0.0,1.0
Texas_tortoise,0.0,0.0,1.0
Trionychidae,0.0,0.25,0.75
family_Trionychidae,0.0,0.25,0.75
soft-shelled_turtle,0.0,0.375,0.625
pancake_turtle,0.0,0.375,0.625
Trionyx,0.0,0.25,0.75
genus_Trionyx,0.0,0.25,0.75
spiny_softshell,0.0,0.0,1.0
Trionyx_spiniferus,0.0,0.0,1.0
smooth_softshell,0.0,0.0,1.0
Trionyx_muticus,0.0,0.0,1.0
Lepidosauria,0.0,0.0,1.0
subclass_Lepidosauria,0.0,0.0,1.0
Rhynchocephalia,0.0,0.0,1.0
order_Rhynchocephalia,0.0,0.0,1.0
Sphenodon,0.0,0.0,1.0
genus_Sphenodon,0.0,0.0,1.0
tuatara,0.0,0.0,1.0
Sphenodon_punctatum,0.0,0.0,1.0
Squamata,0.0,0.0,1.0
order_Squamata,0.0,0.0,1.0
Sauria,0.0,0.0,1.0
suborder_Sauria,0.0,0.0,1.0
Lacertilia,0.0,0.0,1.0
suborder_Lacertilia,0.0,0.0,1.0
lizard,0.0,0.0,1.0
Gekkonidae,0.0,0.0,1.0
family_Gekkonidae,0.0,0.0,1.0
gecko,0.0,0.0,1.0
Ptychozoon,0.0,0.0,1.0
genus_Ptychozoon,0.0,0.0,1.0
flying_gecko,0.0,0.0,1.0
fringed_gecko,0.0,0.0,1.0
Ptychozoon_homalocephalum,0.0,0.0,1.0
Coleonyx,0.0,0.0,1.0
genus_Coleonyx,0.0,0.0,1.0
banded_gecko,0.0,0.0,1.0
Pygopodidae,0.0,0.0,1.0
family_Pygopodidae,0.0,0.0,1.0
Pygopus,0.0,0.0,1.0
genus_Pygopus,0.0,0.0,1.0
Iguanidae,0.0,0.0,1.0
family_Iguanidae,0.0,0.0,1.0
Iguania,0.0,0.0,1.0
family_Iguania,0.0,0.0,1.0
iguanid,0.0,0.0,1.0
iguanid_lizard,0.0,0.0,1.0
genus_Iguana,0.0,0.0,1.0
common_iguana,0.0,0.0,1.0
iguana,0.0,0.0,1.0
Iguana_iguana,0.0,0.0,1.0
Amblyrhynchus,0.0,0.0,1.0
genus_Amblyrhynchus,0.0,0.0,1.0
marine_iguana,0.0,0.0,1.0
Amblyrhynchus_cristatus,0.0,0.0,1.0
Dipsosaurus,0.0,0.0,1.0
genus_Dipsosaurus,0.0,0.0,1.0
desert_iguana,0.0,0.0,1.0
Dipsosaurus_dorsalis,0.0,0.0,1.0
Sauromalus,0.0,0.0,1.0
genus_Sauromalus,0.0,0.0,1.0
chuckwalla,0.0,0.0,1.0
Sauromalus_obesus,0.0,0.0,1.0
Callisaurus,0.0,0.0,1.0
genus_Callisaurus,0.0,0.0,1.0
zebra-tailed_lizard,0.0,0.0,1.0
gridiron-tailed_lizard,0.0,0.0,1.0
Callisaurus_draconoides,0.0,0.0,1.0
Uma,0.3125,0.0,0.6875
genus_Uma,0.0,0.0,1.0
fringe-toed_lizard,0.0,0.0,1.0
Uma_notata,0.0,0.0,1.0
Holbrookia,0.0,0.0,1.0
genus_Holbrookia,0.0,0.0,1.0
earless_lizard,0.0,0.0,1.0
Crotaphytus,0.0,0.0,1.0
genus_Crotaphytus,0.0,0.0,1.0
collared_lizard,0.0,0.0,1.0
Gambelia,0.0,0.0,1.0
genus_Gambelia,0.0,0.0,1.0
leopard_lizard,0.0,0.0,1.0
Sceloporus,0.0,0.0,1.0
genus_Sceloporus,0.0,0.0,1.0
spiny_lizard,0.0,0.0,1.0
fence_lizard,0.0,0.0,1.0
western_fence_lizard,0.0,0.0,1.0
blue-belly,0.0,0.0,1.0
Sceloporus_occidentalis,0.0,0.0,1.0
eastern_fence_lizard,0.0,0.0,1.0
pine_lizard,0.0,0.0,1.0
Sceloporus_undulatus,0.0,0.0,1.0
sagebrush_lizard,0.0,0.0,1.0
Sceloporus_graciosus,0.0,0.0,1.0
Uta,0.0,0.0,1.0
genus_Uta,0.0,0.0,1.0
side-blotched_lizard,0.0,0.0,1.0
sand_lizard,0.0,0.0,1.0
Uta_stansburiana,0.0,0.0,1.0
Urosaurus,0.0,0.0,1.0
genus_Urosaurus,0.0,0.0,1.0
tree_lizard,0.0,0.0,1.0
Urosaurus_ornatus,0.0,0.0,1.0
Phrynosoma,0.0,0.0,1.0
genus_Phrynosoma,0.0,0.0,1.0
horned_lizard,0.0,0.0,1.0
horned_toad,0.0,0.0,1.0
horny_frog,0.0,0.0,1.0
